Date,Time,Open,High,Low,Close,Volume,OI,weekday,day,week,day_flag,Wednesday,Flag
2020-06-18,12:34:00,20291.45,20301.65,20287.85,20290.85,0,0,Thursday,18,25,False,2020-06-16 00:00:00,1
2020-06-18,12:35:00,20288.7,20288.7,20268.9,20279.2,0,0,Thursday,18,25,False,2020-06-16 00:00:00,0
2020-06-18,12:36:00,20277.8,20301.25,20272.35,20299.05,0,0,Thursday,18,25,False,2020-06-16 00:00:00,1
2020-07-01,09:17:00,21312.6,21348.7,21309.15,21344.35,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,09:58:00,21517.95,21554.85,21517.95,21554.85,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,09:59:00,21552.4,21580.65,21550.6,21569.5,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,1
2020-07-01,10:06:00,21547.85,21552.15,21536.15,21548.7,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,10:07:00,21548.2,21565.35,21547.55,21554.75,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,1
2020-07-01,10:08:00,21557.2,21557.65,21544.6,21547.75,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,10:09:00,21545.05,21563.45,21539.3,21563.25,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,1
2020-07-01,10:19:00,21544.65,21560.2,21544.25,21556.2,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,10:20:00,21557.7,21571.45,21554.15,21569.25,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,1
2020-07-01,10:35:00,21541.25,21561.55,21539.1,21561.4,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,10:36:00,21558.75,21563.25,21549.5,21562.85,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,1
2020-07-01,11:03:00,21535.15,21552.25,21533.95,21544.75,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,11:04:00,21545.7,21562.3,21543.3,21562.1,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,1
2020-07-01,11:07:00,21555.05,21561.2,21552.0,21555.2,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,11:08:00,21554.85,21575.2,21553.7,21575.2,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,1
2020-07-01,11:15:00,21546.95,21552.2,21535.6,21551.75,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,11:16:00,21552.6,21565.05,21552.15,21557.7,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,1
2020-07-01,11:22:00,21537.8,21545.9,21534.3,21545.9,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,0
2020-07-01,11:23:00,21545.75,21563.35,21545.35,21561.85,0,0,Wednesday,1,27,True,2020-06-30 00:00:00,1
2020-07-08,09:17:00,22667.95,22715.5,22665.4,22714.3,0,0,Wednesday,8,28,True,2020-07-07 00:00:00,0
2020-07-08,12:40:00,22909.3,22936.4,22901.8,22932.9,0,0,Wednesday,8,28,True,2020-07-07 00:00:00,0
2020-07-08,12:41:00,22935.9,22950.9,22933.35,22942.15,0,0,Wednesday,8,28,True,2020-07-07 00:00:00,1
2020-07-08,12:44:00,22935.8,22942.4,22931.2,22939.6,0,0,Wednesday,8,28,True,2020-07-07 00:00:00,0
2020-07-08,12:45:00,22944.25,22970.55,22940.25,22967.1,0,0,Wednesday,8,28,True,2020-07-07 00:00:00,1
2020-07-08,13:26:00,22930.25,22930.85,22905.2,22908.75,0,0,Wednesday,8,28,True,2020-07-07 00:00:00,0
2020-07-08,13:27:00,22907.35,22942.9,22907.35,22937.6,0,0,Wednesday,8,28,True,2020-07-07 00:00:00,1
2020-07-08,13:28:00,22939.15,22940.8,22924.2,22940.8,0,0,Wednesday,8,28,True,2020-07-07 00:00:00,0
2020-07-08,13:29:00,22940.65,22964.95,22940.65,22964.15,0,0,Wednesday,8,28,True,2020-07-07 00:00:00,1
2020-07-09,14:49:00,22878.15,22922.5,22878.15,22916.3,0,0,Thursday,9,28,False,2020-07-07 00:00:00,0
2020-07-09,14:50:00,22915.55,22948.7,22915.55,22919.8,0,0,Thursday,9,28,False,2020-07-07 00:00:00,1
2020-07-09,15:18:00,22914.85,22939.4,22914.5,22935.8,0,0,Thursday,9,28,False,2020-07-07 00:00:00,0
2020-07-09,15:19:00,22938.35,22945.55,22932.6,22939.6,0,0,Thursday,9,28,False,2020-07-07 00:00:00,1
2020-07-15,09:17:00,21621.65,21621.65,21608.6,21613.45,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,0
2020-07-15,10:17:00,21815.7,21835.6,21813.85,21825.6,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,0
2020-07-15,10:18:00,21827.35,21847.45,21823.6,21847.45,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,1
2020-07-15,10:41:00,21830.75,21837.05,21826.5,21834.45,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,0
2020-07-15,10:42:00,21834.85,21842.95,21832.1,21841.05,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,1
2020-07-15,10:54:00,21800.65,21808.45,21792.55,21808.45,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,0
2020-07-15,10:55:00,21806.7,21838.4,21804.2,21837.85,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,1
2020-07-15,11:11:00,21828.6,21836.65,21825.5,21832.2,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,0
2020-07-15,11:12:00,21829.75,21848.35,21827.65,21846.55,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,1
2020-07-15,11:19:00,21835.15,21835.15,21828.0,21832.3,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,0
2020-07-15,11:20:00,21830.0,21849.55,21830.0,21848.45,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,1
2020-07-15,13:28:00,21812.3,21832.4,21801.2,21830.25,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,0
2020-07-15,13:29:00,21830.6,21841.8,21821.65,21827.15,0,0,Wednesday,15,29,True,2020-07-14 00:00:00,1
2020-07-17,10:14:00,21763.35,21833.3,21763.35,21821.1,0,0,Friday,17,29,False,2020-07-14 00:00:00,0
2020-07-17,10:15:00,21822.35,21844.1,21805.7,21827.95,0,0,Friday,17,29,False,2020-07-14 00:00:00,1
2020-07-17,14:48:00,21776.95,21814.7,21766.25,21814.7,0,0,Friday,17,29,False,2020-07-14 00:00:00,0
2020-07-17,14:49:00,21818.75,21859.95,21808.1,21848.85,0,0,Friday,17,29,False,2020-07-14 00:00:00,1
2020-07-17,14:59:00,21828.95,21833.7,21823.05,21832.55,0,0,Friday,17,29,False,2020-07-14 00:00:00,0
2020-07-17,15:00:00,21829.25,21870.85,21825.95,21862.0,0,0,Friday,17,29,False,2020-07-14 00:00:00,1
2020-08-05,09:17:00,21699.65,21713.5,21689.7,21704.25,0,0,Wednesday,5,32,True,2020-08-04 00:00:00,0
2020-08-05,09:51:00,21898.5,21919.5,21897.75,21915.05,0,0,Wednesday,5,32,True,2020-08-04 00:00:00,0
2020-08-05,09:52:00,21914.35,21936.5,21912.65,21929.95,0,0,Wednesday,5,32,True,2020-08-04 00:00:00,1
2020-08-10,09:19:00,21899.6,21927.35,21899.6,21904.95,0,0,Monday,10,32,False,2020-08-04 00:00:00,0
2020-08-10,09:20:00,21917.05,21938.5,21915.05,21932.1,0,0,Monday,10,32,False,2020-08-04 00:00:00,1
2020-08-10,10:27:00,21917.5,21922.0,21911.4,21918.4,0,0,Monday,10,32,False,2020-08-04 00:00:00,0
2020-08-10,10:28:00,21914.6,21931.35,21909.8,21929.8,0,0,Monday,10,32,False,2020-08-04 00:00:00,1
2020-08-10,14:08:00,21927.15,21928.3,21919.9,21922.5,0,0,Monday,10,32,False,2020-08-04 00:00:00,0
2020-08-10,14:09:00,21924.1,21939.4,21923.05,21934.15,0,0,Monday,10,32,False,2020-08-04 00:00:00,1
2020-08-10,14:53:00,21900.55,21914.7,21897.6,21914.7,0,0,Monday,10,32,False,2020-08-04 00:00:00,0
2020-08-10,14:54:00,21911.95,21944.05,21910.6,21944.05,0,0,Monday,10,32,False,2020-08-04 00:00:00,1
2020-08-10,15:23:00,21910.05,21925.05,21906.2,21919.15,0,0,Monday,10,32,False,2020-08-04 00:00:00,0
2020-08-10,15:24:00,21923.65,21933.3,21917.95,21930.5,0,0,Monday,10,32,False,2020-08-04 00:00:00,1
2020-08-12,09:17:00,22034.3,22055.55,22025.85,22046.6,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,12:37:00,22248.45,22261.0,22245.45,22259.85,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,12:38:00,22260.05,22282.05,22260.05,22263.25,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,1
2020-08-12,12:46:00,22237.0,22266.15,22235.2,22264.05,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,12:47:00,22260.75,22276.7,22258.2,22275.25,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,1
2020-08-12,14:10:00,22247.3,22261.95,22247.25,22260.0,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,14:11:00,22257.55,22287.05,22256.4,22287.05,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,1
2020-08-12,14:23:00,22270.9,22274.5,22266.65,22270.4,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,14:24:00,22272.5,22283.55,22272.0,22283.2,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,1
2020-08-12,14:39:00,22268.8,22272.15,22266.95,22271.6,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,14:40:00,22269.75,22303.9,22266.2,22295.2,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,1
2020-08-12,14:51:00,22259.5,22270.5,22259.5,22270.0,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,14:52:00,22267.85,22277.65,22267.85,22271.25,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,1
2020-08-12,14:57:00,22257.7,22263.35,22257.1,22261.95,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,14:58:00,22259.85,22277.55,22258.75,22273.55,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,1
2020-08-12,15:01:00,22264.4,22265.65,22254.65,22261.3,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,15:02:00,22260.1,22285.7,22260.1,22281.8,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,1
2020-08-12,15:07:00,22269.6,22276.05,22267.35,22273.35,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,0
2020-08-12,15:08:00,22270.55,22282.9,22269.4,22282.9,0,0,Wednesday,12,33,True,2020-08-11 00:00:00,1
2020-08-13,12:45:00,22249.45,22264.05,22247.05,22261.5,0,0,Thursday,13,33,False,2020-08-11 00:00:00,0
2020-08-13,12:46:00,22262.95,22289.2,22261.75,22289.2,0,0,Thursday,13,33,False,2020-08-11 00:00:00,1
2020-08-13,12:52:00,22271.1,22273.5,22266.6,22272.75,0,0,Thursday,13,33,False,2020-08-11 00:00:00,0
2020-08-13,12:53:00,22274.05,22281.1,22271.05,22279.1,0,0,Thursday,13,33,False,2020-08-11 00:00:00,1
2020-08-13,13:14:00,22271.8,22273.55,22267.55,22271.55,0,0,Thursday,13,33,False,2020-08-11 00:00:00,0
2020-08-13,13:15:00,22272.05,22277.3,22264.8,22268.0,0,0,Thursday,13,33,False,2020-08-11 00:00:00,1
2020-08-13,13:45:00,22260.45,22271.95,22256.05,22271.7,0,0,Thursday,13,33,False,2020-08-11 00:00:00,0
2020-08-13,13:46:00,22279.6,22297.95,22275.4,22289.15,0,0,Thursday,13,33,False,2020-08-11 00:00:00,1
2020-08-13,14:01:00,22259.65,22268.35,22256.1,22263.55,0,0,Thursday,13,33,False,2020-08-11 00:00:00,0
2020-08-13,14:02:00,22263.35,22276.6,22262.1,22272.0,0,0,Thursday,13,33,False,2020-08-11 00:00:00,1
2020-08-14,09:23:00,22271.7,22271.7,22259.0,22269.05,0,0,Friday,14,33,False,2020-08-11 00:00:00,0
2020-08-14,09:24:00,22266.7,22276.2,22256.7,22256.7,0,0,Friday,14,33,False,2020-08-11 00:00:00,1
2020-08-26,09:17:00,23180.5,23229.75,23180.5,23226.6,0,0,Wednesday,26,35,True,2020-08-25 00:00:00,0
2020-08-31,14:45:00,23409.8,23433.9,23385.3,23432.35,0,0,Monday,31,35,False,2020-08-25 00:00:00,0
2020-08-31,14:46:00,23430.55,23502.5,23420.3,23487.25,0,0,Monday,31,35,False,2020-08-25 00:00:00,1
2020-09-23,09:17:00,21302.8,21321.55,21298.9,21316.8,0,0,Wednesday,23,39,True,2020-09-22 00:00:00,0
2020-09-28,11:25:00,21493.3,21510.35,21491.5,21507.95,0,0,Monday,28,39,False,2020-09-22 00:00:00,0
2020-09-28,11:26:00,21509.0,21538.45,21504.75,21524.0,0,0,Monday,28,39,False,2020-09-22 00:00:00,1
2020-09-28,11:27:00,21524.7,21528.65,21519.7,21525.15,0,0,Monday,28,39,False,2020-09-22 00:00:00,0
2020-09-28,11:28:00,21529.1,21560.1,21527.8,21548.6,0,0,Monday,28,39,False,2020-09-22 00:00:00,1
2020-09-28,11:42:00,21522.35,21525.95,21509.75,21519.5,0,0,Monday,28,39,False,2020-09-22 00:00:00,0
2020-09-28,11:43:00,21518.2,21537.6,21512.55,21528.55,0,0,Monday,28,39,False,2020-09-22 00:00:00,1
2020-09-28,12:29:00,21526.9,21527.75,21514.6,21514.6,0,0,Monday,28,39,False,2020-09-22 00:00:00,0
2020-09-28,12:30:00,21515.8,21535.1,21514.35,21527.6,0,0,Monday,28,39,False,2020-09-22 00:00:00,1
2020-09-28,12:57:00,21516.0,21527.3,21510.6,21512.25,0,0,Monday,28,39,False,2020-09-22 00:00:00,0
2020-09-28,12:58:00,21513.05,21550.9,21507.05,21548.5,0,0,Monday,28,39,False,2020-09-22 00:00:00,1
2020-09-29,09:38:00,21487.55,21522.6,21486.65,21521.65,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,0
2020-09-29,09:39:00,21519.15,21542.85,21518.85,21531.75,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,1
2020-09-29,14:16:00,21485.45,21527.15,21485.45,21519.0,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,0
2020-09-29,14:17:00,21515.6,21549.9,21503.4,21548.3,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,1
2020-09-29,14:19:00,21518.05,21519.55,21498.75,21502.95,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,0
2020-09-29,14:20:00,21505.65,21535.05,21505.65,21535.05,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,1
2020-09-29,14:26:00,21521.3,21532.2,21517.0,21531.8,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,0
2020-09-29,14:27:00,21538.7,21557.5,21530.85,21539.35,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,1
2020-09-29,14:39:00,21508.9,21525.5,21505.3,21517.15,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,0
2020-09-29,14:40:00,21517.7,21545.55,21514.85,21538.7,0,0,Tuesday,29,39,False,2020-09-22 00:00:00,1
2020-09-30,09:17:00,21248.1,21256.85,21238.05,21244.75,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,0
2020-09-30,10:56:00,21411.0,21450.8,21411.0,21427.3,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,0
2020-09-30,10:57:00,21425.2,21472.85,21425.2,21460.0,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,1
2020-09-30,14:12:00,21440.1,21449.5,21434.4,21440.8,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,0
2020-09-30,14:13:00,21442.5,21480.45,21442.3,21468.4,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,1
2020-09-30,14:29:00,21448.4,21460.9,21445.4,21460.2,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,0
2020-09-30,14:30:00,21459.8,21473.7,21459.45,21470.75,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,1
2020-09-30,14:43:00,21452.5,21468.3,21447.15,21468.05,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,0
2020-09-30,14:44:00,21468.3,21471.5,21452.55,21468.5,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,1
2020-09-30,15:04:00,21450.15,21461.45,21442.5,21459.9,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,0
2020-09-30,15:05:00,21458.4,21472.8,21451.6,21463.1,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,1
2020-09-30,15:09:00,21455.75,21466.1,21454.5,21461.5,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,0
2020-09-30,15:10:00,21460.55,21483.15,21459.9,21466.75,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,1
2020-09-30,15:19:00,21460.7,21463.75,21453.95,21459.65,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,0
2020-09-30,15:20:00,21459.35,21478.05,21458.1,21470.7,0,0,Wednesday,30,40,True,2020-09-29 00:00:00,1
2020-10-07,09:17:00,22750.6,22756.0,22692.9,22701.6,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,0
2020-10-07,09:59:00,22951.75,22958.6,22938.65,22939.45,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,0
2020-10-07,10:00:00,22941.95,22988.1,22941.95,22985.35,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,1
2020-10-07,12:48:00,22961.0,22979.2,22961.0,22978.85,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,0
2020-10-07,12:49:00,22977.7,22988.7,22977.7,22980.7,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,1
2020-10-07,12:58:00,22963.75,22975.0,22962.05,22975.0,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,0
2020-10-07,12:59:00,22974.35,22984.1,22973.55,22976.25,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,1
2020-10-07,14:31:00,22956.3,22963.4,22949.1,22962.3,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,0
2020-10-07,14:32:00,22958.6,23020.75,22958.6,23014.95,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,1
2020-10-07,14:38:00,22968.3,22970.75,22953.8,22963.55,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,0
2020-10-07,14:39:00,22960.5,22993.05,22960.5,22983.1,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,1
2020-10-07,15:20:00,22970.1,22981.2,22964.3,22978.65,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,0
2020-10-07,15:21:00,22976.2,23000.05,22972.45,22979.15,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,1
2020-10-07,15:24:00,22973.55,22977.9,22967.5,22969.1,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,0
2020-10-07,15:25:00,22968.8,22983.65,22966.25,22973.3,0,0,Wednesday,7,41,True,2020-10-06 00:00:00,1
2020-10-14,09:17:00,23315.55,23320.45,23287.85,23320.45,0,0,Wednesday,14,42,True,2020-10-13 00:00:00,0
2020-10-14,14:20:00,23410.7,23482.3,23410.7,23465.35,0,0,Wednesday,14,42,True,2020-10-13 00:00:00,0
2020-10-14,14:21:00,23465.05,23557.1,23465.05,23548.55,0,0,Wednesday,14,42,True,2020-10-13 00:00:00,1
2020-10-16,12:41:00,23541.4,23541.4,23531.2,23536.35,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,12:42:00,23536.7,23582.6,23536.7,23553.9,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,12:54:00,23513.95,23541.2,23499.6,23535.4,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,12:55:00,23536.75,23572.55,23524.45,23571.4,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,12:59:00,23545.95,23552.3,23525.2,23546.95,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,13:00:00,23546.4,23555.65,23536.65,23537.85,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,13:01:00,23535.2,23539.35,23532.05,23534.4,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,13:02:00,23534.85,23553.8,23531.4,23547.45,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,13:07:00,23542.75,23546.45,23530.5,23532.65,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,13:08:00,23531.65,23558.7,23530.0,23558.2,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,13:13:00,23534.0,23541.5,23530.65,23540.75,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,13:14:00,23539.55,23553.8,23539.2,23548.1,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,13:53:00,23462.0,23546.05,23461.4,23527.45,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,13:54:00,23525.05,23563.35,23522.6,23548.3,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,13:57:00,23530.15,23552.45,23530.15,23540.55,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,13:58:00,23538.15,23556.15,23534.5,23551.45,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,14:02:00,23532.2,23540.0,23513.85,23538.55,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,14:03:00,23540.5,23561.65,23535.4,23560.6,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,14:06:00,23544.65,23548.55,23531.4,23535.65,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,14:07:00,23537.4,23557.25,23537.4,23547.7,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,14:29:00,23509.75,23546.85,23507.45,23534.8,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,14:30:00,23535.25,23596.4,23533.85,23593.05,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,14:38:00,23507.4,23548.3,23507.4,23541.0,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,14:39:00,23536.7,23554.3,23536.7,23545.25,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,14:50:00,23523.45,23531.25,23520.15,23531.25,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,14:51:00,23533.0,23563.25,23524.05,23552.35,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,15:02:00,23529.7,23547.5,23517.9,23547.5,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,15:03:00,23548.9,23564.45,23544.15,23563.6,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-16,15:12:00,23540.8,23541.1,23523.7,23538.4,0,0,Friday,16,42,False,2020-10-13 00:00:00,0
2020-10-16,15:13:00,23544.8,23555.3,23532.45,23555.3,0,0,Friday,16,42,False,2020-10-13 00:00:00,1
2020-10-28,09:17:00,24580.0,24581.2,24550.1,24571.6,0,0,Wednesday,28,44,True,2020-10-27 00:00:00,0
2020-11-02,14:15:00,24765.35,24813.1,24765.35,24802.25,0,0,Monday,2,44,False,2020-10-27 00:00:00,0
2020-11-02,14:16:00,24806.45,24900.7,24803.1,24878.6,0,0,Monday,2,44,False,2020-10-27 00:00:00,1
2020-11-02,15:16:00,24783.6,24813.3,24783.6,24810.4,0,0,Monday,2,44,False,2020-10-27 00:00:00,0
2020-11-02,15:17:00,24804.35,24861.5,24800.9,24861.5,0,0,Monday,2,44,False,2020-10-27 00:00:00,1
2020-11-11,09:17:00,28738.3,28790.95,28733.9,28757.3,0,0,Wednesday,11,46,True,2020-11-10 00:00:00,0
2020-11-17,09:50:00,29052.1,29067.95,29047.45,29055.1,0,0,Tuesday,17,46,False,2020-11-10 00:00:00,0
2020-11-17,09:51:00,29057.7,29086.65,29052.0,29084.25,0,0,Tuesday,17,46,False,2020-11-10 00:00:00,1
2020-11-17,10:01:00,29028.4,29055.4,29022.7,29055.4,0,0,Tuesday,17,46,False,2020-11-10 00:00:00,0
2020-11-17,10:02:00,29057.1,29079.6,29052.55,29052.55,0,0,Tuesday,17,46,False,2020-11-10 00:00:00,1
2020-11-17,14:23:00,29053.15,29070.1,29050.25,29070.1,0,0,Tuesday,17,46,False,2020-11-10 00:00:00,0
2020-11-17,14:24:00,29069.8,29080.7,29062.85,29063.7,0,0,Tuesday,17,46,False,2020-11-10 00:00:00,1
2020-11-17,14:46:00,29067.7,29072.25,29060.35,29072.25,0,0,Tuesday,17,46,False,2020-11-10 00:00:00,0
2020-11-17,14:47:00,29073.55,29082.8,29070.6,29078.4,0,0,Tuesday,17,46,False,2020-11-10 00:00:00,1
2020-11-18,09:17:00,29283.4,29325.45,29266.55,29301.8,0,0,Wednesday,18,47,True,2020-11-17 00:00:00,0
2020-11-18,13:44:00,29580.85,29618.1,29580.2,29615.5,0,0,Wednesday,18,47,True,2020-11-17 00:00:00,0
2020-11-18,13:45:00,29612.6,29656.95,29609.8,29656.0,0,0,Wednesday,18,47,True,2020-11-17 00:00:00,1
2020-11-19,09:43:00,29583.75,29615.7,29582.45,29602.95,0,0,Thursday,19,47,False,2020-11-17 00:00:00,0
2020-11-19,09:44:00,29601.6,29625.0,29592.15,29619.05,0,0,Thursday,19,47,False,2020-11-17 00:00:00,1
2020-11-24,10:49:00,29575.25,29610.7,29573.3,29607.75,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,0
2020-11-24,10:50:00,29607.3,29625.95,29607.1,29618.65,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,1
2020-11-24,10:58:00,29594.2,29612.15,29594.2,29609.2,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,0
2020-11-24,10:59:00,29611.85,29621.3,29608.2,29612.15,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,1
2020-11-24,11:54:00,29592.05,29593.4,29577.4,29584.45,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,0
2020-11-24,11:55:00,29585.45,29632.35,29585.45,29620.25,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,1
2020-11-24,14:00:00,29583.3,29593.3,29575.7,29591.65,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,0
2020-11-24,14:01:00,29590.9,29624.25,29590.9,29611.7,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,1
2020-11-24,14:17:00,29596.45,29600.0,29585.45,29597.95,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,0
2020-11-24,14:18:00,29594.85,29654.2,29590.35,29648.45,0,0,Tuesday,24,47,False,2020-11-17 00:00:00,1
2020-12-02,09:17:00,29748.85,29762.05,29735.9,29739.55,0,0,Wednesday,2,49,True,2020-12-01 00:00:00,0
2020-12-04,14:58:00,30025.6,30035.05,29999.7,30034.7,0,0,Friday,4,49,False,2020-12-01 00:00:00,0
2020-12-04,14:59:00,30035.55,30061.25,30028.05,30057.8,0,0,Friday,4,49,False,2020-12-01 00:00:00,1
2020-12-04,15:19:00,30034.55,30035.45,30024.8,30030.0,0,0,Friday,4,49,False,2020-12-01 00:00:00,0
2020-12-04,15:20:00,30030.2,30089.55,30030.2,30084.9,0,0,Friday,4,49,False,2020-12-01 00:00:00,1
2020-12-07,09:32:00,30048.25,30048.25,30021.25,30043.1,0,0,Monday,7,49,False,2020-12-01 00:00:00,0
