Date,Time,Open,High,Low,Close
2020-09-30,15:14:00,21455.940000000002,21461.25,21443.6,21459.4
2020-10-01,09:07:00,21770.444999999996,21685.25,21685.25,21685.25
2020-10-01,10:14:00,21951.215000000004,21960.4,21951.35,21956.55
2020-10-01,11:14:00,22053.055,22055.05,22041.5,22051.45
2020-10-01,12:14:00,22064.870000000003,22072.35,22066.3,22066.7
2020-10-01,13:14:00,22055.65,22066.9,22050.1,22057.05
2020-10-01,14:14:00,22238.344999999998,22220.05,22184.85,22214.4
2020-10-01,15:14:00,22262.920000000006,22293.75,22267.45,22288.7
2020-10-05,09:07:00,22546.894999999997,22352.1,22352.1,22352.1
2020-10-05,10:14:00,22695.049999999996,22712.8,22691.6,22709.25
2020-10-05,11:14:00,22717.29,22712.7,22691.35,22710.8
2020-10-05,12:14:00,22584.715,22588.5,22571.4,22575.5
2020-10-05,13:14:00,22398.269999999997,22409.05,22382.8,22409.05
2020-10-05,14:14:00,22421.66,22463.55,22443.05,22461.6
2020-10-05,15:14:00,22376.215000000004,22375.85,22366.75,22373.2
2020-10-06,09:07:00,22723.42,22673.05,22673.05,22673.05
2020-10-06,10:14:00,22600.595,22640.7,22629.1,22631.15
2020-10-06,11:14:00,22641.21,22644.7,22634.35,22644.2
2020-10-06,12:14:00,22683.664999999997,22687.3,22679.8,22683.05
2020-10-06,13:14:00,22629.420000000002,22643.6,22631.0,22634.35
2020-10-06,14:14:00,22637.45,22630.9,22617.7,22628.1
2020-10-06,15:14:00,22857.659999999996,22867.6,22842.15,22844.45
2020-10-07,09:07:00,22707.434999999998,22836.95,22836.95,22836.95
2020-10-07,10:14:00,22913.864999999998,22956.8,22914.7,22949.3
2020-10-07,11:14:00,22797.69,22834.7,22819.55,22828.25
2020-10-07,12:14:00,22868.329999999998,22863.0,22835.15,22840.6
2020-10-07,13:14:00,22895.839999999997,22884.6,22861.25,22883.75
2020-10-07,14:14:00,22943.0,22935.6,22929.4,22931.4
2020-10-07,15:14:00,22965.77,22956.3,22941.65,22950.95
2020-10-08,09:07:00,23152.545000000002,23150.25,23150.25,23150.25
2020-10-08,10:14:00,23272.420000000002,23250.75,23240.65,23248.95
2020-10-08,11:14:00,23339.675,23352.05,23345.6,23350.5
2020-10-08,12:14:00,23345.465,23352.75,23345.2,23349.4
2020-10-08,13:14:00,23350.9,23363.7,23351.3,23354.4
2020-10-08,14:14:00,23308.38,23320.25,23309.4,23320.25
2020-10-08,15:14:00,23191.765,23191.45,23178.55,23183.5
2020-10-09,09:07:00,23290.469999999994,23312.6,23312.6,23312.6
2020-10-09,10:14:00,23322.785000000003,23327.25,23299.85,23309.5
2020-10-09,11:14:00,23733.379999999997,23778.55,23735.65,23778.55
2020-10-09,12:14:00,23636.52,23653.05,23638.55,23639.25
2020-10-09,13:14:00,23658.69,23640.35,23618.55,23638.95
2020-10-09,14:14:00,23758.464999999997,23750.05,23727.15,23741.25
2020-10-09,15:14:00,23839.844999999998,23845.3,23837.05,23839.0
2020-10-12,09:07:00,24081.204999999994,23955.6,23955.6,23955.6
2020-10-12,10:14:00,23987.774999999998,24015.8,24000.3,24011.15
2020-10-12,11:14:00,23878.865,23871.3,23857.5,23871.3
2020-10-12,12:14:00,23747.620000000003,23749.85,23720.7,23737.15
2020-10-12,13:14:00,23709.97,23778.2,23753.7,23759.05
2020-10-12,14:14:00,23654.39,23693.4,23669.15,23679.45
2020-10-12,15:14:00,23715.825,23712.75,23702.55,23706.3
2020-10-13,09:07:00,23534.100000000002,23663.05,23663.05,23663.05
2020-10-13,10:14:00,23581.774999999998,23561.45,23536.85,23561.45
2020-10-13,11:14:00,23685.045000000002,23698.3,23686.75,23691.95
2020-10-13,12:14:00,23596.940000000002,23662.4,23642.3,23654.7
2020-10-13,13:14:00,23554.730000000003,23551.8,23544.45,23546.2
2020-10-13,14:14:00,23534.575,23547.9,23521.9,23543.45
2020-10-13,15:14:00,23501.17,23515.75,23503.1,23506.0
2020-10-14,09:07:00,23309.215,23353.15,23353.15,23353.15
2020-10-14,10:14:00,23268.75,23265.5,23256.1,23265.35
2020-10-14,11:14:00,23208.94,23235.9,23228.05,23232.55
2020-10-14,12:14:00,23225.95,23229.8,23218.8,23223.7
2020-10-14,13:14:00,23232.035,23259.0,23248.0,23249.05
2020-10-14,14:14:00,23403.489999999998,23331.95,23307.35,23326.9
2020-10-14,15:14:00,23903.179999999997,23860.05,23846.35,23857.6
2020-10-15,09:07:00,23748.07,23920.35,23920.35,23920.35
2020-10-15,10:14:00,23992.965,24007.15,23993.85,23997.0
2020-10-15,11:14:00,23910.175000000003,23928.6,23921.2,23923.25
2020-10-15,12:14:00,23870.445,23886.5,23882.85,23884.7
2020-10-15,13:14:00,23720.255,23712.65,23691.5,23694.6
2020-10-15,14:14:00,23333.329999999998,23301.5,23256.35,23275.15
2020-10-15,15:14:00,23026.734999999997,23035.95,23000.35,23002.5
2020-10-16,09:07:00,23299.71,23219.85,23219.85,23219.85
2020-10-16,10:14:00,23288.57,23285.95,23252.2,23285.05
2020-10-16,11:14:00,23294.269999999997,23315.2,23300.1,23308.4
2020-10-16,12:14:00,23421.46,23452.85,23406.6,23441.95
2020-10-16,13:14:00,23592.105,23553.8,23539.2,23548.1
2020-10-16,14:14:00,23497.875,23532.25,23505.4,23522.4
2020-10-16,15:14:00,23525.314999999995,23555.3,23545.85,23548.4
2020-10-19,09:07:00,23837.010000000002,23902.9,23902.9,23902.9
2020-10-19,10:14:00,24143.030000000002,24146.7,24119.2,24120.7
2020-10-19,11:14:00,24043.535,24052.4,24043.4,24044.95
2020-10-19,12:14:00,24085.910000000003,24085.15,24064.45,24085.15
2020-10-19,13:14:00,24202.090000000004,24171.7,24156.35,24171.7
2020-10-19,14:14:00,24194.0,24226.1,24212.75,24222.25
2020-10-19,15:14:00,24266.715000000004,24288.25,24274.7,24279.75
2020-10-20,09:07:00,24104.254999999997,24117.35,24117.35,24117.35
2020-10-20,10:14:00,24155.61,24175.65,24160.95,24173.65
2020-10-20,11:14:00,24355.284999999996,24358.65,24344.8,24348.4
2020-10-20,12:14:00,24359.68,24367.55,24353.0,24355.6
2020-10-20,13:14:00,24280.719999999998,24284.35,24266.7,24280.9
2020-10-20,14:14:00,24334.185,24299.55,24287.4,24298.35
2020-10-20,15:14:00,24305.215,24326.65,24317.3,24324.85
2020-10-21,09:07:00,24562.725,24444.2,24444.2,24444.2
2020-10-21,10:14:00,24768.775,24779.9,24756.75,24773.35
2020-10-21,11:14:00,24766.789999999997,24819.0,24802.55,24803.25
2020-10-21,12:14:00,24781.235,24787.7,24779.4,24781.15
2020-10-21,13:14:00,24632.445,24768.2,24758.15,24766.25
2020-10-21,14:14:00,24162.945,24189.2,24156.7,24156.7
2020-10-21,15:14:00,24680.745,24670.6,24645.8,24665.75
2020-10-22,09:07:00,24566.755,24447.35,24447.35,24447.35
2020-10-22,10:14:00,24494.35,24480.65,24467.0,24478.45
2020-10-22,11:14:00,24610.79,24639.7,24625.1,24629.5
2020-10-22,12:14:00,24517.68,24531.05,24518.3,24521.9
2020-10-22,13:14:00,24504.594999999998,24550.95,24534.95,24544.7
2020-10-22,14:14:00,24480.965000000004,24527.2,24506.05,24513.6
2020-10-22,15:14:00,24493.335,24477.9,24470.1,24473.3
2020-10-23,09:07:00,24703.905,24669.2,24669.2,24669.2
2020-10-23,10:14:00,24564.565,24569.4,24559.6,24559.6
2020-10-23,11:14:00,24476.754999999997,24451.95,24444.9,24448.05
2020-10-23,12:14:00,24411.775,24400.1,24390.8,24390.8
2020-10-23,13:14:00,24490.57,24529.4,24513.35,24523.2
2020-10-23,14:14:00,24472.02,24465.8,24455.4,24459.75
2020-10-23,15:14:00,24471.56,24488.25,24478.2,24488.25
2020-10-26,09:07:00,24437.07,24525.8,24525.8,24525.8
2020-10-26,10:14:00,24470.25,24493.8,24477.05,24479.85
2020-10-26,11:14:00,24413.769999999997,24445.1,24421.25,24433.35
2020-10-26,12:14:00,24156.34,24187.8,24179.4,24184.9
2020-10-26,13:14:00,23992.85,23980.45,23957.4,23974.55
2020-10-26,14:14:00,23980.754999999997,23940.75,23926.75,23935.35
2020-10-26,15:14:00,24090.415,24082.3,24066.95,24082.3
2020-10-27,09:07:00,24090.894999999997,24288.05,24288.05,24288.05
2020-10-27,10:14:00,24232.075,24262.9,24234.95,24244.5
2020-10-27,11:14:00,24335.08,24346.6,24331.35,24335.15
2020-10-27,12:14:00,24477.435,24498.15,24472.25,24481.4
2020-10-27,13:14:00,24612.730000000003,24597.25,24580.75,24594.5
2020-10-27,14:14:00,24661.715,24654.6,24622.8,24630.95
2020-10-27,15:14:00,24751.81,24779.05,24760.35,24760.35
2020-10-28,09:07:00,24613.975000000002,24737.85,24737.85,24737.85
2020-10-28,10:14:00,24550.260000000002,24578.0,24563.4,24563.4
2020-10-28,11:14:00,24459.415,24450.4,24422.45,24424.9
2020-10-28,12:14:00,24572.16,24546.7,24522.95,24525.15
2020-10-28,13:14:00,24271.824999999997,24262.85,24235.9,24245.45
2020-10-28,14:14:00,24168.79,24194.6,24148.25,24180.95
2020-10-28,15:14:00,24232.569999999996,24214.15,24205.8,24213.6
2020-10-29,09:07:00,24019.454999999998,24063.5,24063.5,24063.5
2020-10-29,10:14:00,24122.844999999998,24192.25,24177.6,24181.95
2020-10-29,11:14:00,24084.850000000002,24107.7,24093.55,24102.5
2020-10-29,12:14:00,24271.954999999998,24286.5,24262.2,24262.7
2020-10-29,13:14:00,23917.425,23956.65,23895.35,23895.35
2020-10-29,14:14:00,23972.515,24036.75,23997.75,24009.1
2020-10-29,15:14:00,24106.035,24124.95,24109.75,24120.75
2020-10-30,09:07:00,24092.385000000002,24090.15,24090.15,24090.15
2020-10-30,10:14:00,24200.195,24215.5,24201.45,24206.6
2020-10-30,11:14:00,23995.32,23998.05,23976.05,23979.15
2020-10-30,12:14:00,23735.055,23728.3,23704.75,23719.55
2020-10-30,13:14:00,23752.18,23745.5,23731.4,23740.55
2020-10-30,14:14:00,23894.395,23898.85,23879.7,23881.0
2020-10-30,15:14:00,23903.860000000004,23906.7,23894.0,23905.55
2020-11-02,09:07:00,24283.254999999997,24367.6,24367.6,24367.6
2020-11-02,10:14:00,24341.305,24311.65,24292.8,24299.25
2020-11-02,11:14:00,24534.9,24490.5,24465.1,24490.1
2020-11-02,12:14:00,24530.425000000003,24532.8,24516.65,24527.75
2020-11-02,13:14:00,24671.4,24655.75,24627.3,24652.5
2020-11-02,14:14:00,24861.015000000003,24785.95,24761.35,24763.1
2020-11-02,15:14:00,24849.445,24833.0,24800.2,24808.05
2020-11-03,09:07:00,25336.515,25108.0,25108.0,25108.0
2020-11-03,10:14:00,25386.3,25382.1,25357.2,25377.65
2020-11-03,11:14:00,25393.065000000002,25407.8,25395.6,25406.65
2020-11-03,12:14:00,25516.445,25527.2,25505.0,25505.15
2020-11-03,13:14:00,25586.665,25620.55,25605.9,25608.95
2020-11-03,14:14:00,25621.445,25628.25,25607.95,25612.0
2020-11-03,15:15:00,25698.61,25662.6,25648.25,25655.55
2020-11-04,09:07:00,25605.21,25539.55,25539.55,25539.55
2020-11-04,10:14:00,25450.545000000002,25534.75,25474.2,25484.05
2020-11-04,11:14:00,25493.519999999997,25533.75,25514.25,25517.95
2020-11-04,12:14:00,25434.845,25469.45,25449.15,25450.85
2020-11-04,13:14:00,25223.31,25322.15,25280.4,25283.75
2020-11-04,14:14:00,25570.329999999998,25513.05,25469.9,25472.8
2020-11-04,15:14:00,25751.78,25800.75,25773.45,25782.7
2020-11-05,09:07:00,26205.824999999997,26174.8,26174.8,26174.8
2020-11-05,10:14:00,26146.68,26154.45,26140.15,26147.7
2020-11-05,11:14:00,26114.980000000003,26074.65,26066.4,26068.0
2020-11-05,12:14:00,26178.22,26203.95,26158.4,26192.3
2020-11-05,13:14:00,26281.8,26287.2,26280.85,26287.2
2020-11-05,14:14:00,26305.390000000003,26273.2,26265.55,26265.55
2020-11-05,15:14:00,26324.635,26327.7,26314.3,26326.0
2020-11-06,09:07:00,26261.425,26274.1,26274.1,26274.1
2020-11-06,10:14:00,26442.090000000004,26446.2,26429.3,26432.75
2020-11-06,11:14:00,26406.625,26433.75,26423.25,26424.05
2020-11-06,12:14:00,26533.325,26534.4,26519.5,26522.35
2020-11-06,13:14:00,26760.515000000003,26790.05,26773.5,26779.85
2020-11-06,14:14:00,26751.99,26768.6,26745.15,26746.65
2020-11-06,15:14:00,26810.879999999997,26804.05,26784.85,26796.6
2020-11-09,09:07:00,27214.139999999996,27088.95,27088.95,27088.95
2020-11-09,10:14:00,27376.32,27400.35,27389.0,27395.5
2020-11-09,11:14:00,27201.735000000004,27283.65,27256.4,27259.6
2020-11-09,12:14:00,27202.329999999998,27188.5,27169.6,27183.65
2020-11-09,13:14:00,27306.734999999997,27332.45,27321.25,27326.95
2020-11-09,14:14:00,27389.145,27416.1,27399.1,27411.9
2020-11-09,15:14:00,27537.49,27538.5,27523.3,27537.15
2020-11-10,09:07:00,28031.079999999994,28039.45,28039.45,28039.45
2020-11-10,10:14:00,28250.15,28301.0,28266.4,28270.95
2020-11-10,11:14:00,28408.625,28396.3,28379.15,28380.45
2020-11-10,12:14:00,28397.730000000003,28401.2,28391.2,28395.0
2020-11-10,13:14:00,28669.52,28703.6,28661.1,28703.6
2020-11-10,14:14:00,28396.725,28402.5,28321.75,28329.0
2020-11-10,15:14:00,28599.954999999998,28600.95,28583.15,28586.55
2020-11-11,09:07:00,28748.52,28713.15,28713.15,28713.15
2020-11-11,10:14:00,28784.809999999998,28832.2,28809.75,28831.45
2020-11-11,11:14:00,28629.434999999998,28760.45,28646.9,28650.0
2020-11-11,12:14:00,28670.76,28708.85,28666.85,28701.85
2020-11-11,13:14:00,28299.219999999994,28382.25,28342.55,28343.05
2020-11-11,14:14:00,28757.35,28781.55,28750.8,28752.7
2020-11-11,15:14:00,28868.784999999996,28862.4,28832.4,28834.1
2020-11-12,09:07:00,28603.590000000004,28633.75,28633.75,28633.75
2020-11-12,10:14:00,28453.925,28439.2,28410.1,28439.2
2020-11-12,11:14:00,28418.335,28460.2,28438.65,28438.65
2020-11-12,12:14:00,28297.6,28366.35,28359.25,28360.65
2020-11-12,13:14:00,28280.365,28340.15,28327.45,28331.6
2020-11-12,14:14:00,28250.205000000005,28300.9,28258.75,28273.3
2020-11-12,15:14:00,28295.670000000002,28302.75,28283.4,28293.6
2020-11-13,09:07:00,27912.2,28108.7,28108.7,28108.7
2020-11-13,10:14:00,27917.625,27846.75,27820.45,27839.3
2020-11-13,11:14:00,28090.905,28116.45,28097.5,28111.95
2020-11-13,12:14:00,28040.385000000002,28088.5,28067.95,28072.85
2020-11-13,13:14:00,28168.535000000003,28211.15,28189.75,28210.6
2020-11-13,14:14:00,28380.610000000004,28393.2,28371.15,28375.1
2020-11-13,15:14:00,28465.359999999997,28488.5,28469.75,28476.1
2020-11-14,18:07:00,28709.690000000002,28685.7,28685.7,28685.7
2020-11-14,19:14:00,28554.85,28521.75,28502.1,28519.2
2020-11-17,09:07:00,28844.425,28792.25,28792.25,28792.25
2020-11-17,10:14:00,28970.25,28984.25,28951.65,28961.05
2020-11-17,11:14:00,28840.99,28850.45,28833.75,28834.1
2020-11-17,12:14:00,28920.944999999996,28916.35,28909.3,28910.15
2020-11-17,13:14:00,28898.284999999996,28892.25,28870.85,28892.25
2020-11-17,14:14:00,29042.47,29061.5,29053.95,29059.35
2020-11-17,15:14:00,29174.079999999998,29172.0,29163.35,29170.25
2020-11-18,09:07:00,29271.254999999997,29107.9,29107.9,29107.9
2020-11-18,10:14:00,29382.975,29405.45,29372.85,29372.85
2020-11-18,11:14:00,29323.704999999998,29352.25,29343.15,29351.65
2020-11-18,12:14:00,29422.245000000003,29401.25,29391.6,29398.0
2020-11-18,13:14:00,29481.594999999994,29494.5,29483.65,29484.0
2020-11-18,14:14:00,29656.514999999996,29690.45,29664.75,29676.3
2020-11-18,15:14:00,29750.325,29773.2,29760.75,29760.95
2020-11-19,09:07:00,29387.684999999998,29302.6,29302.6,29302.6
2020-11-19,10:14:00,29550.215000000004,29580.3,29570.5,29570.5
2020-11-19,11:14:00,29466.079999999998,29477.05,29450.15,29468.3
2020-11-19,12:14:00,29521.32,29537.2,29530.95,29533.85
2020-11-19,13:14:00,29442.395,29443.95,29422.6,29435.3
2020-11-19,14:14:00,29027.515000000003,29121.2,29098.4,29109.45
2020-11-19,15:14:00,28883.930000000004,28915.1,28884.05,28912.6
2020-11-20,09:07:00,29002.920000000002,28935.75,28935.75,28935.75
2020-11-20,10:14:00,28978.984999999997,28980.0,28949.6,28972.6
2020-11-20,11:14:00,28630.35,28676.2,28620.4,28625.8
2020-11-20,12:14:00,28731.52,28784.65,28760.25,28766.05
2020-11-20,13:14:00,28987.075,29073.65,29027.2,29030.6
2020-11-20,14:14:00,29322.015000000003,29281.1,29241.15,29244.85
2020-11-20,15:14:00,29235.555,29272.0,29261.5,29262.05
2020-11-23,09:07:00,29381.349999999995,29432.8,29432.8,29432.8
2020-11-23,10:14:00,29050.064999999995,29084.6,29057.0,29070.95
2020-11-23,11:14:00,28992.95,28980.1,28956.75,28975.65
2020-11-23,12:14:00,29043.99,29053.9,29030.8,29038.9
2020-11-23,13:14:00,29102.129999999997,29068.0,29053.1,29062.45
2020-11-23,14:14:00,29258.920000000002,29313.25,29289.2,29289.2
2020-11-23,15:14:00,29016.765000000003,29042.7,29024.6,29042.7
2020-11-24,09:07:00,29330.445,29265.6,29265.6,29265.6
2020-11-24,10:14:00,29545.96,29542.65,29512.9,29528.15
2020-11-24,11:14:00,29550.025,29569.75,29553.0,29568.25
2020-11-24,12:14:00,29564.695,29561.45,29551.3,29561.45
2020-11-24,13:14:00,29503.345,29525.4,29507.75,29519.6
2020-11-24,14:14:00,29620.340000000004,29595.95,29567.6,29595.95
2020-11-24,15:14:00,29744.370000000003,29737.4,29725.15,29728.4
2020-11-25,09:07:00,30058.534999999996,30021.9,30021.9,30021.9
2020-11-25,10:14:00,30102.545000000002,30124.3,30104.0,30111.2
2020-11-25,11:14:00,29609.835,29664.8,29640.35,29654.15
2020-11-25,12:14:00,29565.685000000005,29620.3,29589.25,29606.55
2020-11-25,13:14:00,29708.289999999997,29783.35,29761.85,29776.2
2020-11-25,14:14:00,29331.3,29326.85,29271.25,29277.95
2020-11-25,15:14:00,29198.870000000003,29189.05,29173.95,29187.2
2020-11-26,09:07:00,29256.005000000005,29370.4,29370.4,29370.4
2020-11-26,10:14:00,29158.285000000003,29106.35,29083.95,29106.35
2020-11-26,11:14:00,29151.3,29178.7,29150.95,29158.15
2020-11-26,12:14:00,28974.710000000003,28960.35,28927.35,28946.7
2020-11-26,13:14:00,29397.55,29362.15,29344.1,29355.15
2020-11-26,14:14:00,29507.55,29502.25,29474.2,29493.4
2020-11-26,15:14:00,29571.835,29588.6,29546.7,29547.5
2020-11-27,09:07:00,29603.76,29622.0,29622.0,29622.0
2020-11-27,10:14:00,29563.089999999997,29537.8,29520.35,29524.75
2020-11-27,11:14:00,29474.78,29486.35,29475.3,29476.05
2020-11-27,12:14:00,29584.649999999994,29587.9,29573.1,29578.1
2020-11-27,13:14:00,29527.829999999998,29565.2,29513.15,29528.5
2020-11-27,14:14:00,29560.659999999996,29586.0,29564.65,29586.0
2020-11-27,15:14:00,29616.475,29643.05,29616.25,29618.6
2020-12-01,09:07:00,29616.77,29844.8,29844.8,29844.8
2020-12-01,10:14:00,29680.945,29672.55,29655.1,29666.1
2020-12-01,11:14:00,29825.090000000004,29840.45,29824.05,29836.8
2020-12-01,12:14:00,29817.71,29808.05,29802.9,29803.1
2020-12-01,13:14:00,29756.825,29766.55,29752.9,29757.5
2020-12-01,14:14:00,29848.51,29870.65,29860.1,29864.75
2020-12-01,15:14:00,29795.914999999997,29826.6,29799.55,29803.9
2020-12-02,09:07:00,29779.419999999995,29876.7,29876.7,29876.7
2020-12-02,10:14:00,29689.340000000004,29717.85,29710.0,29710.1
2020-12-02,11:14:00,29651.984999999997,29653.45,29633.1,29651.9
2020-12-02,12:14:00,29606.425,29598.2,29589.5,29595.0
2020-12-02,13:14:00,29359.080000000005,29378.6,29346.45,29370.85
2020-12-02,14:14:00,29205.359999999997,29222.85,29198.75,29211.85
2020-12-02,15:14:00,29453.335,29470.5,29454.25,29470.5
2020-12-03,09:07:00,29638.690000000002,29728.9,29728.9,29728.9
2020-12-03,10:14:00,29756.060000000005,29724.75,29714.4,29723.75
2020-12-03,11:14:00,29697.9,29738.55,29722.25,29735.05
2020-12-03,12:14:00,29598.369999999995,29658.1,29644.5,29647.35
2020-12-03,13:14:00,29503.135,29512.95,29486.7,29490.95
2020-12-03,14:14:00,29472.460000000003,29520.1,29508.0,29515.95
2020-12-03,15:14:00,29437.725,29442.1,29433.25,29440.1
2020-12-04,09:07:00,29579.22,29573.4,29573.4,29573.4
2020-12-04,10:14:00,29791.954999999998,29750.05,29728.0,29737.45
2020-12-04,11:14:00,29795.975,29817.35,29797.25,29805.5
2020-12-04,12:14:00,29718.690000000002,29728.0,29719.95,29721.15
2020-12-04,13:14:00,29646.309999999998,29664.7,29649.9,29659.35
2020-12-04,14:14:00,29718.115,29695.35,29682.1,29682.4
2020-12-04,15:14:00,30052.485000000004,30050.9,30027.5,30036.35
2020-12-07,09:07:00,30086.440000000002,30062.6,30062.6,30062.6
2020-12-07,10:14:00,30009.26,30036.85,30016.35,30031.1
2020-12-07,11:14:00,30029.51,30015.5,30000.15,30000.15
2020-12-07,12:14:00,30241.1,30207.15,30188.45,30198.15
2020-12-07,13:14:00,30311.169999999995,30322.35,30298.7,30306.05
2020-12-07,14:14:00,30143.98,30187.8,30158.2,30158.2
2020-12-07,15:14:00,30199.675,30216.4,30191.35,30201.1
2020-12-08,09:07:00,30192.385,30300.3,30300.3,30300.3
2020-12-08,10:14:00,30258.930000000004,30250.25,30227.65,30245.75
2020-12-08,11:14:00,30153.135,30181.45,30141.75,30177.7
2020-12-08,12:14:00,30108.445,30126.65,30116.55,30116.55
2020-12-08,13:14:00,30239.35,30249.55,30233.75,30245.35
2020-12-08,14:14:00,30301.53,30284.05,30273.4,30276.7
2020-12-08,15:14:00,30249.375,30272.75,30246.3,30246.3
2020-12-09,09:07:00,30403.534999999996,30335.05,30335.05,30335.05
2020-12-09,10:14:00,30450.99,30459.4,30446.3,30453.65
2020-12-09,11:14:00,30444.195,30449.35,30436.0,30447.65
2020-12-09,12:14:00,30486.575,30501.25,30488.3,30491.45
2020-12-09,13:14:00,30534.695,30530.45,30521.85,30526.2
2020-12-09,14:14:00,30760.055,30760.5,30730.25,30754.2
2020-12-09,15:14:00,30715.685000000005,30730.0,30718.75,30722.55
2020-12-10,09:07:00,30566.055,30545.35,30545.35,30545.35
2020-12-10,10:14:00,30417.204999999994,30416.85,30400.25,30411.5
2020-12-10,11:14:00,30419.395,30456.05,30448.35,30453.8
2020-12-10,12:14:00,30295.49,30330.75,30277.15,30290.95
2020-12-10,13:14:00,30379.590000000004,30368.35,30356.25,30365.5
2020-12-10,14:14:00,30241.76,30249.3,30232.25,30234.4
2020-12-10,15:14:00,30503.289999999997,30481.0,30457.55,30471.7
2020-12-11,09:07:00,30618.335,30555.3,30555.3,30555.3
2020-12-11,10:14:00,30717.639999999996,30711.4,30695.25,30697.65
2020-12-11,11:14:00,30654.034999999996,30662.35,30646.3,30660.5
2020-12-11,12:14:00,30653.53,30641.7,30623.45,30640.85
2020-12-11,13:14:00,30650.99,30653.75,30647.5,30648.6
2020-12-11,14:14:00,30372.485000000004,30378.6,30365.05,30375.15
2020-12-11,15:14:00,30629.495000000003,30618.65,30591.3,30618.65
2020-12-14,09:07:00,30773.714999999997,30735.15,30735.15,30735.15
2020-12-14,10:14:00,30728.270000000008,30737.85,30712.5,30725.3
2020-12-14,11:14:00,30690.32,30707.45,30692.9,30699.1
2020-12-14,12:14:00,30770.739999999998,30773.0,30761.6,30769.0
2020-12-14,13:14:00,30791.620000000003,30822.45,30766.3,30815.8
2020-12-14,14:14:00,30766.340000000004,30785.9,30739.8,30747.45
2020-12-14,15:14:00,30749.140000000003,30750.75,30733.15,30749.7
2020-12-15,09:07:00,30655.405,30805.4,30805.4,30805.4
2020-12-15,10:14:00,30412.375,30414.45,30390.2,30392.15
2020-12-15,11:14:00,30438.055000000004,30433.7,30422.1,30422.65
2020-12-15,12:14:00,30495.609999999997,30496.6,30488.0,30490.9
2020-12-15,13:14:00,30549.590000000004,30564.0,30557.4,30560.0
2020-12-15,14:14:00,30684.869999999995,30681.05,30669.7,30675.05
2020-12-15,15:14:00,30682.095,30696.35,30684.15,30688.8
2020-12-16,09:07:00,30861.46,30920.35,30920.35,30920.35
2020-12-16,10:14:00,30792.105000000003,30790.15,30768.25,30788.35
2020-12-16,11:14:00,30760.155,30778.65,30769.95,30770.05
2020-12-16,12:14:00,30792.095,30794.65,30781.4,30793.05
2020-12-16,13:14:00,30695.750000000007,30692.5,30677.15,30683.65
2020-12-16,14:14:00,30771.344999999994,30809.95,30790.6,30792.75
2020-12-16,15:14:00,30688.43,30714.95,30699.9,30704.35
2020-12-17,09:07:00,30710.165,30791.2,30791.2,30791.2
2020-12-17,10:14:00,30731.670000000002,30746.9,30730.6,30732.3
2020-12-17,11:14:00,30792.760000000002,30790.6,30778.45,30790.6
2020-12-17,12:14:00,30910.35,30900.2,30883.25,30893.95
2020-12-17,13:14:00,30890.780000000006,30906.45,30881.15,30904.3
2020-12-17,14:14:00,30885.3,30914.35,30890.05,30914.35
2020-12-17,15:14:00,30843.670000000002,30858.7,30851.0,30855.8
2020-12-18,09:07:00,30756.125,30841.85,30841.85,30841.85
2020-12-18,10:14:00,30501.439999999995,30529.55,30513.95,30525.35
2020-12-18,11:14:00,30547.805000000004,30550.75,30541.3,30549.7
2020-12-18,12:14:00,30537.019999999997,30558.0,30550.05,30553.4
2020-12-18,13:14:00,30503.230000000003,30517.2,30507.45,30510.95
2020-12-18,14:14:00,30690.145,30692.3,30677.75,30682.85
2020-12-18,15:14:00,30712.444999999996,30738.85,30723.5,30733.8
2020-12-21,09:07:00,30402.015000000003,30595.8,30595.8,30595.8
2020-12-21,10:14:00,30479.120000000003,30476.65,30465.2,30470.9
2020-12-21,11:14:00,30474.764999999996,30468.4,30439.5,30441.45
2020-12-21,12:14:00,30408.76,30412.35,30384.9,30398.95
2020-12-21,13:14:00,30178.879999999997,30199.8,30191.35,30198.0
2020-12-21,14:14:00,29955.454999999998,30042.8,30008.4,30042.45
2020-12-21,15:14:00,29442.089999999997,29529.95,29473.3,29481.3
2020-12-22,09:07:00,29603.715000000004,29607.5,29607.5,29607.5
2020-12-22,10:14:00,29324.670000000002,29351.9,29316.65,29324.0
2020-12-22,11:14:00,29194.914999999997,29257.0,29236.0,29236.0
2020-12-22,12:14:00,29089.420000000002,29120.1,29095.7,29118.1
2020-12-22,13:14:00,29326.795000000002,29260.85,29230.45,29237.1
2020-12-22,14:14:00,29604.204999999998,29572.8,29533.6,29554.15
2020-12-22,15:14:00,29627.645,29667.05,29636.7,29639.35
2020-12-23,09:07:00,29557.285000000003,29560.75,29560.75,29560.75
2020-12-23,10:14:00,29631.825,29605.35,29573.95,29577.75
2020-12-23,11:14:00,29755.390000000003,29767.2,29750.55,29763.4
2020-12-23,12:14:00,29769.329999999998,29740.15,29726.05,29736.4
2020-12-23,13:14:00,29795.335,29791.25,29777.2,29779.9
2020-12-23,14:14:00,29833.52999999999,29825.85,29815.25,29823.15
2020-12-23,15:14:00,29881.27,29884.65,29874.75,29879.8
2020-12-24,09:07:00,30134.885,30071.65,30071.65,30071.65
2020-12-24,10:14:00,30388.945,30419.8,30390.7,30403.5
2020-12-24,11:14:00,30310.515000000003,30306.85,30289.85,30299.9
